b1923691	303740450	Archaeology in public in Annapolis: An experiment in the application of critical theory to historical archaeology
b1923606	303740228	Four American feminists, 1910-1940: Inez Haynes Irwin, Mary Ritter Beard, Doris Stevens, and Lorine Pruette
b1899415	303739834	Philosophy and word-play in the Epistles of Horace
b1923498	303715293	Two theoretical studies in particle physics: I.~Calculability in quark flavor mixing.~II.~Forward proton proton and proton antiproton scattering at high energies
b1916659	303715182	A neural network model of visual motion processing
b1897408	303715022	High-temperature Kapitza resistance at the interface between solids
b1899436	303714887	NMR and NQR study of atomic order in alkali borate glasses
b1921858	303713593	Crystal structures of mixed lithium enolate-lithium amide aggregates, sodium dithioester, thioester and oxygen ester enolates and the synthesis of two new secondary chiral amines possessing carbon(2) symmetry
b1916322	303713204	The changing idea of the banjo in American popular culture
b1922014	303712472	The carbon and oxygen stratigraphy of some Iraqi tertiary carbonate reservoirs: Implications for understanding complex diagenetic variability, permeability evolution, and for testing the dynamic models
b1916678	303712244	Agyieus and baluster, aniconic monuments in Roman art
b1922180	303712186	The legacy of Gottfried Semper: Studies in 'Spathistorismus'
b1916671	303712111	Myth and reality of kingship during the French wars of religion
b1899411	303711974	Models of caribou exploitation, butchery, and processing at the Croxton Site, Tukuto Lake, Alaska
b1923839	303711895	Postmortem chemical changes in buried bone: An investigation of environmental formation processes at the Roonka archaeological site, south Australia
b1916657	303711774	On the influence of the Gospel on the conception and main literary sources of "The Idiot". [Russian text]
b1916660	303711509	The figure of the Jew in Italian Medieval and Renaissance narrative
b1922065	303711339	A study of intrasentential code-switching in Spanish-English bilinguals and second language learners
b1896311	303711275	Stochastic methods for resolution of grammatical category ambiguity in inflected and uninflected languages
b1899424	303673949	Reading mysteries: Interpretation and the metaphysical detective story
b1924837	303671182	Reading ``The Monster'': The interpretation of authorial intention in the criticism of narrative fiction
b1923608	303668543	A metrical study of Old English compounds
b1896281	303668423	English hegemony/Scottish subjectivity: Calvinism and cultural resistance in the nineteenth century 'North British' novel
b1923692	303668331	Sherwood Anderson's legacy to the American short story
b1899444	303666021	The role of carbon-oxygen-hydrogen-silicon volatiles in planetary igneous and metamorphic processes: Experimental and theoretical studies
b1916662	303665880	Milton's sonnets and the lyric response to history
b1916663	303665825	Art in the fast lane: Paris and the rise of Anglo-American Modernism (a dialectical theory of interartistics)
b1964237	303870104	Dielectric and infrared reflectance studies of inorganic oxide glasses
b1965302	303869980	Measurement of local strain and temperature during the formation of adiabatic shear bands in steels
b1965235	303869836	Villiers de l'Isle-Adam's "L'Eve future": Sculpture, photography, and the feminine
b1976239	303808219	The generalized Theodorus iteration
b2006224	303808083	Flaiano, a writer for the cinema. (Italian text);
b1965218	303804267	Intensive parameters of volcanic magma systems from experimental amphibole/melt equilibria
b1959921	303803984	Micromechanisms of quasi-static and fatigue crack growth in titanium-aluminides
b1975635	303803980	Art to enchant: Shakespeare's magic
b1975623	303803836	The music of Wyrd's web: Germanic traditional typescenes in "Beowulf", "Sir Gawain and the Green Knight", and other Old English and Germanic narratives
b1976233	303803686	Some descriptional theories of first-person thoughts
b1991613	303803679	Approximate cores and competitive equilibria
b1959923	303803279	Mantic vision and diction in Pindar's victory odes
b1975629	303803135	The Cathedral of Saint John the Divine in New York: Design competitions in the shadow of H. H. Richardson, 1889-1891. (Volumes I-III)
b1965216	303803081	Frontier migration and ethnic assimilation: A case of Xinjiang Uygur Autonomous Region of China
b1975633	303802895	Strongly correlated fermion systems and high-T(c) superconductivity
b1964601	303802792	A numerical study of ignition limits for methane-air mixtures
b1965237	303802724	Regulation and public utility pricing
b1965345	303802606	Studies in diffusional transport: Grain boundary transport of oxygen in feldspars, diffusion of oxygen, strontium and the REEs in garnet, and thermal histories of granitic intrusions in south-central Maine using oxygen isotopes
b1975649	303802575	Late Quaternary water level fluctuations in the northeastern United States
b1960796	303802421	A study of seasonality and subsistence: Eighteenth century Suffield, Connecticut
b1965312	303802379	Compassion for friends in friendship with God: Aristotle, Thomas Aquinas, and the ethics of shared selfhood
b1959918	303802338	Northwest Anatolian Grey Wares in the Late Bronze Age: Analysis and distribution in the Eastern Mediterranean
b1965314	303802318	The architecture of desire: Space, time, and history in the fiction of Henry James
b2006221	303802261	Evidence for the development of phonetic property detectors in a neural net without innate knowledge of linguistic structure
b1965346	303802132	Polymer-encapsulated thymic stromal tissue: Biocompatibility, procurement and functional studies
b1965343	303802021	Quaternary variability of Indian Ocean monsoon winds and climate
b1965310	303801969	The "Vision of Tundal" and the politics of Purgatory
b1965212	303801966	The evolution of United States national security policy in global crisis, 1935-1940
b2006218	303800865	Postmodern homemaking
b2059695	303968780	Landscape as myth: The contextual archaeology of an Annapolis landscape
b2058828	303968708	Coupling and convention: Marriage, sex, and subjectivity in novels by and about African American women, 1853-1948
b2054249	303964382	Late Neogene paleoceanography of the central Equatorial Pacific: Evidence from carbonate preservation and stable isotopes
b2059627	303950057	Hope for the race of man: Indians, intellectuals and the regeneration of modern America, 1917-1934
b2066827	303949464	The tradeoff between caregiving and employment for familial caregivers of the disabled elderly
b2066850	303949183	Functions of courtship in Calopteryx maculata (Odonata: Calopterygidae): An experimental approach
b2053959	303949063	War and its words: Problematics and pragmatics of the war novel in the works of Julien Gracq, Robert Merle, and Claude Simon
b2058841	303948739	A method for the specification and parsing of visual languages
b2067872	303947922	Mapping the invisible landscape: Geography, narrative, and the sense of place
b2066828	303947793	Beckett and Duras: A study of subjectivity
b2058829	303947730	The theatricality and sociocultural relevance of surrealist hypersubjectivity in the French Nouveau Theatre
b2066852	303946048	The fertility impacts on migration in the Philippines
b2059254	303945977	Religion, madness, and the asylum: A study of medicine and culture in New England, 1820-1840
b2066849	303945920	The evolutionary ecology of sex allocation and tristyly in Lythrum salicaria (Lythraceae)
b2067775	303945856	The transformation of ritual and dance in Sri Lanka: Kohomba kankariya and the Kandyan dance
b2070784	303939118	Population mobility in Zhejiang, China
b2053661	303938998	Rural to urban migration and child survival in West Africa: An analysis using the DHS
b2069655	303938845	African-Americans in the rural midwest: The origins and evolution of Beech and Roberts settlements, ca. 1760-1900
b2054373	303933323	Uplifting the race: Black middle-class ideology in the era of the 'new Negro', 1890--1935
b2068831	303933115	Cosmology and the cycle of life: Hmong views of birth, death and gender in a mountain village in Northern Thailand
b2053664	303932751	Nummus pro gemmis: Coin settings in Roman imperial jewelry
b2059263	303923551	The Taiwanese hand-puppet theatre: A search for its meaning
b2068282	303923394	Lacustrine ostracodes as paleohydrochemical indicators in Holocene lake records of the north-central United States
b2053763	303923263	The 'zheng': A Chinese instrument and its music
b2053521	303923081	Foraminifer evidence of monsoon upwelling off Oman during the late Quaternary
b2067782	303915114	Child care and the labor supply of married women
b2066843	303915057	Modeling and learning in speech recognition: The relationship between stochastic pattern classifiers and neural networks
b2059265	303914994	Floquet theory for linear periodic differential delay equations
b2053785	303914213	Revisionary voices: Language and feminine subjectivity in the works of Freeman, Chopin, and Gilman
b2059628	303914177	State-making in South Korea, 1945-1948: U.S. occupation and Korean development
b2053522	303913929	The chemical mechanism of crotonase
b2066841	303913799	Discursive violence: Women with authority in Old English, Middle English, Middle High German and Early New High German texts
b2066825	303913771	American artists in expressionist Berlin: Ideological crosscurrents in the early modernism of America and Germany, 1905-1915
b2059256	303913697	Relationships between mechanical behavior and microstructural development in experimentally deformed quartz aggregates
b2059708	303913596	Law, argument and equity in the speeches of Isaeus
b2054376	303913580	The Gortynian Law Code and Roman Crete
b2054254	303913530	Fictions made and missing: William Faulkner and Gabriel Garcia Marquez
b2068835	303913441	A lexicographic and iconographic analysis of anointing in ancient Egypt
b2059712	303912141	The quality of parent/adult-child relationships and family structure
b2068193	303912015	Tribute and Athenian finance, 478 to 421 B.C.
b2060516	303911882	The ontological status of ethics
b2069670	303911674	Damping modeling and parameter estimation in Timoshenko beams
b2054246	303909906	Quantum transport properties in two-dimensional and low-dimensional systems
b2053534	303909774	Covering the chaos: Documentary narrative and social crisis in late nineteenth century America
b2059258	303909590	A study of liquid-fluidized reactors for the enzymatic hydrolysis of biomass
b2068279	303905324	Chanticleer in the morning: Seeking awareness in American nature writing since Thoreau
b2058817	303905270	Woman born of the South: Race, region and gender in the work of Lillian Smith
b2069481	303905182	Pressure-shear impact investigation of strain-rate history effects in OFHC copper
b2053530	303904913	The Markoff equation and equations of Hurwitz
b2067784	303904771	Landscape in the work of Max Liebermann. (Volumes I-III)
b2059009	303904713	Religious politics in pre-revolutionary Germany: Conflicts over ethnicity, sexuality and gender in Baden, 1809-1849
b2059614	303881903	Two essays in econometrics
b2059007	303881502	The uses of memory in the poetry of Vergil
b2069661	303871993	Tectonic evolution of Ishtar Terra: Processes of crustal shortening and thickening on Venus
b2158676	304049820	Molybdenum(100) surface reconstruction and effects due to hydrogen and alkali metal adsorption
b2207717	304015578	Exiled America: Sherwood Anderson, Thomas Hart Benton, Benjamin A. Botkin, Constance Rourke, Arthur Raper and the Great Depression
b2190504	304015365	Dynamic programming and variational inequalities in singular stochastic control
b2151385	304015246	Midnight's unwanted children: East Bengali refugees and the politics of rehabilitation
b2186723	304015202	A site-oriented approach to rock art: A study from Usandawe, central Tanzania
b2189521	304007503	The 'second occupation': American expatriate painters and the reception of American art in Paris, 1946-1958
b2187317	304007385	The semantics of aspect and aspects of semantics: A study of the verb in Russian, Czech and English
b2159024	304006074	Determinants of postnuptial residence in Japan: Does the sibling configuration matter?
b2159013	304005835	Transitions to turbulence: Determinism in nature
b2190494	304005750	The reactions of nitric oxide with carbon
b2190506	304005504	An argument for mereological essentialism
b2186719	304005445	Automorphic forms and cubic twists of elliptic curves
b2189524	304005304	Investigations of residual stresses in aluminum-silicon carbide composites and their effect on deformation and damage behavior
b2190497	304005232	Theodore Roosevelt and the British Empire, 1901-1907
b2189840	304005128	Heroisme et batardise: Alexandre Dumas, "Georges"
b2190502	304003404	International portfolio diversification, asset-return determination and foreign exchange risk premium under uncertainty
b2187172	304003222	The late Gothic carved altarpiece from Brussels: A catalogue, with an historical and interpretive introduction
b2186894	304003090	Computational modeling of metal matrix composite materials
b2151855	304002828	Recasting the culture of ephemera: Young women's literary culture in nineteenth-century America
b2187319	304002459	Studies in brittle and ductile failure
b2187318	304002399	Constant returns to scale economies and increasing growth rates
b2159016	304002261	Approximation of stochastic processes by hidden Markov models
b2158820	304002212	Special sorrows: Irish-, Polish-, and Yiddish-American nationalism and the diasporic imagination
b2158830	303993857	Numerical investigation of the chemical vapor deposition of polycrystalline zinc selenide
b2151125	303993731	An adaptive machine architecture and compiler for dynamic processor reconfiguration
b2187179	303993664	The functional morphology of gliding and flapping flight in the American kestrel, Falco sparverius (Aves: Falconiformes)
b2158819	303993485	Late Quaternary paleoceanography of the Southern Ocean
b2187174	303993466	Marco Boschini's "La carta del navegar pitoresco": Art theory and virtuoso culture in seventeenth-century Venice
b2159015	303993400	The forging of a new upper class at Boston's Back Bay, 1850-1941
b2189249	303993257	Emily Dickinson and Marina Tsvetaeva: Elliptical poets
b2151859	303991862	Representing Regina: Literary representations of Queen Elizabeth I by women writers of the sixteenth and seventeenth centuries
b2151852	303991455	Drought, cattle disease, colonialism and lokembe: One hundred years of change among the pastoralist Didinga, eastern Equatoria Province, Sudan
b2158671	303991394	Ritual and religious transformation among Sgaw Karen of Northern Thailand: Implications on gender and ethnic identity
b2187320	303991117	A commentary on Plato's "Ion"
b2151610	303988559	The production and evolution of plasma and associated magnetic fields during hypervelocity impacts: Implications for planetary paleomagnetism
b2151375	303983345	Henry James's acceptance into the literary canon
b2151853	303983189	Home-countries and the politics of location
b2190498	303980188	Study of reactions of platinum complexes with chitosan
b2159029	303980074	The liberalism of Frederick III
b2158672	303980018	Hesychasm, word-weaving, and Slavic hagiography: The literary school of Patriarch Euthymius
b2186708	303979971	Bulgarian metathesis reconsidered: Diachrony and synchrony
b2189974	250769345	Spectral methods for discontinuous problems
b2247013	304072492	Representing software systems in multiple-view development environments
b2235364	304072316	Cognitive dissonance and revolution: Melville's final volumes of poetry
b2235428	304072267	Calculation of ignition limits for mixtures of four alkanes with air
b2245638	304072216	Essays on sovereign debt and war finance
b2247949	304072129	Cyclic damage ahead of fatigue cracks in amorphous solids: Theory, experiments and implications
b2246013	304072060	Generalized affine rotation surfaces
b2247029	304071806	Essays on international trade, growth and technology transfer
b2248007	304071576	Anomalous monism and the causal efficacy of the mental
b2235440	304071338	Morphometric analyses of the limb skeleton of generalized mammals in relation to locomotor behavior, with applications to fossil mammals
b2247796	304064550	Thai modernity: A study in the sociology of culture
b2238215	304064166	Essays in migration and development economics
b2400012	304064110	Study of the photocatalytic property of titanium(IV) oxide
b2235376	304063944	A pragmatic approach to the qualitative study of reasoning
b2245671	304063788	Pregnant pauses and hanging fire: The communicative function of silence in twentieth century French and American literature
b2246124	304054193	The proschoros and beyond: A study of Corinthian artistic influence in Southern Italy in the seventh and sixth centuries B.C.
b2247992	304054136	Entre la lirica y la epica: La poesia enciclopedica de Pablo Neruda, Jorge Enrique Adoum y Ernesto Cardenal
b2235366	304048536	Celebrating American heroes: The commemoration of George Washington, Abraham Lincoln, Theodore Roosevelt, and Thomas Jefferson, 1832-1943
b2235442	304048532	From assembly line to steno pool: Women workers at Colt's Firearms and the Travelers Insurance Company, 1910-1955
b2247780	304048523	The Nikol'skij Apocalypse Codex and its place in the textual history of medieval Slavic apocalypse manuscripts
b2247017	304041725	An investigation of elemental, basic, and categorical color perception
b2245945	304041362	A comparative study of living arrangements among elderly Asian immigrants in the United States
b2238290	304041234	City of Brotherly Love: Religious benevolence, gender, and reform in Philadelphia, 1780-1844
b2238214	304039927	Descent via 3-isogenies on elliptic curves
b2246010	304039903	Ethnicity, migration and social change: A study of three emigrant communities in Kerala, India
b2245939	304039809	Boundary value problems for second-order nonlinear PDEs
b2235406	304039686	John Adams and the science of politics
b2238207	304039650	White man's revolution: North Carolina and the American way of race politics, 1896-1901
b2235377	304039477	The art of fame
b2245640	304038262	Empirical models of exchange rate determination: The case of Taiwan
b2247998	304038102	Black noise: Rap music and black cultural resistance in contemporary American popular culture
b2245599	304037976	The valley of cross-purposes: Charles Nordhoff and American journalism, 1860-1890
b2247390	304035415	Interactions: Multidatabase support for planning applications
b2235344	304035143	Simultaneity in the plays of Alan Ayckbourn: Unity of actions, times, and places
b2245605	304035084	Spatiotemporal chaos in the complex Ginzburg-Landau equation and other studies in nonlinear dynamics
b2235381	304034965	Ruining oppositions: Orientalism and the constructions of empire in British Romanticism
b2237945	304034889	Roman small-scale portrait busts
b2247005	304034782	Theoretical and experimental study on plasticity of aluminum single crystals
b2238217	304034743	Arithmetic of etale quotient varieties
b2238287	304034710	Domestic architecture of the Sicilian Bronze Age: A study of architectural innovation and social transformation
b2248001	304034653	Russian-Jewish literature as a mirror of the fate of Russian Jewry: The special case of Ilya Ehrenburg
b2245595	304034589	Revealing wisdom: Convention and mysticism in Parmenides and Plato
b2247006	304034580	The stability theorem for smooth concordance imbeddings
b2238280	304034196	Body and soul: Sexuality and sanctity in the English lives of women saints, 800-1500
b2235365	304029206	Social concertation in a new democracy: Portugal's experience to 1989
b2246011	304029121	Combinatorics and magic squares in India: A study of Narayana Pandita's "Ganitakaumudi," Chapters 13-14
b2235489	304029075	Dynamic shear localization in a tungsten heavy alloy and ductile rupture in a spheroidized 1045 steel
b2247775	304028749	The early writings of Camille Mauclair: Toward an understanding of Wagnerism and French art, 1885-1900
b2246810	304028665	A. V. Druzhinin and the origins of Russian estheticist criticism
b2386136	304127693	Decision-tree probability modeling for HMM speech recognition
b2403200	304127658	Essays in industrial economics: Joint research partnerships, patent races, and product differentiation
b2400683	304127584	Industrial location choice in Indonesia
b2454370	304127363	Corruption and reform in the Teamsters Union, 1898 to 1991
b2455633	304127185	The origin of the witch in classical antiquity's demonization of the Fertility Goddess
b2455642	304124815	Traditional medicine in Korea and America: A study in the political economy of Hanbang
b2454380	304124730	Peripheral vision and spatial attention during simulated driving
b2385527	304124483	Micromechanical modelling of the constitutive and fracture properties of ductile single crystals
b2396675	304124374	A weak Neron model with applications top-adic dynamical systems
b2402079	304124271	The development of Catherine of Austria's collection in the Queen's household: Its character and cost
b2454999	304124240	Making the American artist: John Marin, Alfred Stieglitz and their critics, 1909-1936
b2454400	304121239	Micromechanical modelling of deformation in metal-ceramic composites
b2679883	304121018	Some interface fracture mechanics topics
b2400662	304120898	Biosynthesis of the macrolide antibiotics methymycin and erythromycin
b2436828	304120686	Continuum modelling of decohesion and computational simulations of void nucleation, dynamic fracture and interfacial debonding
b2436837	304120611	Christians, Epicureans, and the critique of Greco-Roman religion
b2387955	304120547	Secrecy and confession in late medieval narrative: Gender, sexuality, and the rhetorical subject
b2384708	304120438	Producing the polis: Political and legal terminology in Aeschylus
b2438644	304120000	On the dynamics of tangent spaces near a normally hyperbolic invariant manifold
b2432586	304119800	An old fairy-tale or a new legend: A study of Leskov's mythologizing fiction
b2454756	304117891	Fatigue at interfaces: Experiment, theory and application
b2400036	304117741	Development of nonlinear eddy structures in boundary layers and axisymmetric wake flows
b2384718	304117630	Commerce, credit and community: The transformation of economic relationships in Rhode Island, 1771-1850
b2438669	304117559	Reconceiving motherhood: Feminism, motherhood, and the legacies of the 1960s
b2403204	304117352	Forgive us our debts: Bankruptcy and insolvency in America, 1763-1841
b2402083	304117239	Beyond the mysterious and exotic: Women of the Emirates (and I) assess their lives and society
b2433031	304117081	Transforming rhetoric: The representation of sacrifice and martyrdom in Euripides' "Iphigenia at Aulis" and Prudentius' "Peristephanon" III and XIV
b2432605	304109920	From household survival to nation-building: Institutional determinants of group formation in rural Tanzania
b2397200	304109599	Some mechanics problems of composites
b2387977	304109523	Style, meaning, and history: A contextual study of 17th century Native American ceramics from southeastern New England
b2433045	304103525	Eye movements during parallel/serial search tasks
b2385509	304103492	The crystal growth and characterization of I-III-VI(2)-doped II--VI chalcogenides and the effect of tungsten oxide on the photocatalytic activity of titanium oxide
b2399990	304103099	p-adic dynamical systems
b2432588	304102893	An ethnoarchaeological study on shellfish collecting in a complex urban setting
b2387990	304102559	The self-conscious hagiographer: Literary ambition and political power in Anglo-Latin, Anglo-Saxon, and Old Norse saints' lives
b2402085	304102486	Thucydides' knowledge of Herodotus
b2432263	304102237	Boston men on the Northwest Coast: Commerce, collecting, and cultural perceptions in the American maritime fur trade, 1788-1844
b2454117	304094661	The power of conversation: The evolution of modern social relations in Augustan London
b2387153	304094188	Fragmented unity: Thought, language and reality in the poetry of Vvedensky, Harms, and Olienikov
b2454758	304094137	Poetry in early twentieth-century Russia: Parallels and affinities with the eighteenth century
b2387133	304094008	L'esplorazione della coscienza e i percorsi "difficili" di Federigo Tozzi
b2455646	304093661	Titanium(IV) oxide photocatalysts with palladium and surface acidity and photocatalytic activity of titanium(IV) oxide, tungsten(VI) oxide/titanium(IV) oxide, and molybdenum(VI) oxide/titanium(IV) oxide photocatalysts
b2405046	304093612	Instability of solutions for generalized Boussinesq equations
b2402076	304093567	Beyond Earth: Popular science, science fiction, and the cultural construction of an American future in space
b2454107	304089529	The philosophy of capital
b2386130	304089463	Feminism and modernism: Gender and cultural politics in America, 1910-1940
b2511319	304188710	The cartography of expatriation: Mapping the American girl abroad in fiction, 1874-1915
b2527505	304188326	Computational algorithms for non-linear discontinuous problems
b2510732	304188138	Women's labor aloft: A cultural history of airline flight attendants in the United States, 1930-1978
b2512274	304187919	Studies in the literature of consciousness
b2515852	304187720	Perceptual correlates of content words and function words in early language input
b2506018	304183799	The horrors of romance: Figuring the feminine in early Gothic fiction
b2515678	304183503	The making of a woman of letters in 18th-century Venice: Elisabetta Caminer (1751-1796)
b2511281	304183457	Kinetics of mineral transformations and the energy associated with dislocations in quartz
b2512259	304183343	Algorithm analysis and efficient computation of conservation laws
b2507371	304183148	Inventing New England's slave paradise: Master/slave relations in eighteenth-century Narragansett, Rhode Island
b2512555	304183065	Poetics of heroism: Eduard Limonov's "It's me, Eddie"
b2510279	304182747	Collision detection for interactive graphics applications
b2515875	304182674	THz time-domain spectroscopy of coherent cyclotron phenomena in gallium arsenide heterostructures
b2512266	304182591	The public sphere and the liberal imagination: Public intellectuals, new liberalism, and the transformation of culture, 1880-1920
b2651983	304182552	The silver soteira coinage of Cyzicus in the fourth century B.C.
b2506709	304182371	The synthesis of five novel tetrahydroimidazobenzodiazepinones as candidates for HIV-1 non nucleoside reverse transcriptase inhibitors and evaluation of their biological activity. Synthesis of the enyne A-ring synthon of 1alpha-hydroxyvitamin D(3). Nucleoside synthesis from pentenyl glycosides. Studies toward the synthesis of tazettine alkaloids
b2506256	304175199	Undying fictions: A cultural study of the late nineteenth- and early twentieth-century British popular novel
b2507188	304174664	Average value of quadratic twists of L-functions over function field
b2527525	304174512	Decadence as theme and poetics in Chinese poetry of the Southern dynasties and Tang period
b2515677	304170934	CHIRON: Planning in an open-textured domain
b2505348	304170874	Picosecond measurements of photogenerated carrier transport at semiconductor nanocrystal-glass interfaces and microlens fabrication in semiconductor doped glasses
b2510760	304170784	Essays in banking, liquidity and speculative attacks on fixed exchange rate regimes
b2506010	304170627	The critical response to Thomas Gainsborough's painting: A study of the contemporary perception and materiality of Gainsborough's art
b2507197	304170588	America the spectacle: Discourses of color and light, 1914-1934
b2542437	304170553	Observation and numerical modeling of seismic wave propagation in both isotropic and anisotropic media
b2527528	304170481	From whistle-stops to polispots: Political advertising and presidential politics in the United States, 1948-1980
b2515872	304170448	Late Roman imperial headdress
b2507599	304170131	Filial failures: Family discourse in contemporary Brazilian fiction
b2504784	304170071	Le defi sollersien
b2511924	304165390	The dynamics of the diffusion of information and adoption of contraception in Costa Rica
b2504342	304165331	Introducing family planning benefits in a Zimbabwean medical aid society: A case study of factors influencing change
b2512271	304165249	Agglomeration economies and land development games
b2515224	304165127	Parallel ENO schemes applied to shock/cylinder interactions and numerical methods by Radon transform
b2515215	304164986	Taming the wild west: American popular culture and the Cold War battles over East and West German identities, 1949-1961
b2510782	304164944	Corporate incentives for managers in American industry, 1900-1940
b2507584	304164910	Anatomia del proceso folklorico: The "folkloricization" of Afro-Cuban religious performance in Cuba
b2520366	304164902	Fiber-reinforced glass-ceramic matrix composites for high temperature applications: Control of interfaces
b2505362	304164840	Development of a three-dimensional extracellular matrix equivalent for neural cells and nerve regeneration
b2510784	304164838	Pleasures and pains: Contemporary American poetry of the body
b2512539	304164751	A fe perante a fogueira: O apelo biblico ao cristao-novo na "Consolacao as tribulacoes de Israel"
b2505366	304164576	The illustration of Christopher Plantin's books of hours: Traditions and innovations before and after the Council of Trent
b2507206	304164546	Quantitative compositional analysis of the lunar surface from reflectance spectroscopy: Iron, aluminum, and model for removing the optical effects of space weathering
b2507164	304164438	Connoisseur of chaos: George Santayana's fluid conservatism, 1918-1952
b2542445	304164405	Competition and ethnic conflict: The dynamics of native/migrants relations in the Basque country of Spain
b2504794	304164366	Passions and desires in the Pauline letters: An exploration of Paul's moral psychology
b2686625	304325493	A re-examination of the syllable's role in the on-line segmentation of English
b2688700	304325448	Localization, interactions, and superconductivity in two-dimensional quenched condensed thin films
b2689842	304325416	Child mortality, child health and fertility decisions over the lifecycle
b2689834	304325343	Ktesias' "Persika", books 7-13
b2689798	304325284	Oxygen surface complexes in steam gasification and the catalytic effects of calcium and iron
b2690312	304325258	Delivery of neurotrophic factors using polymer-encapsulated genetically-engineered cells for motoneuron diseases
b2687375	304325203	The intrahousehold distribution of health and cognitive skills: Gender differences in the allocation of preventive medical care and schooling in developing countries
b2689838	304325169	Average value of class numbers in cyclic extensions of F(T)
b2689660	304325120	The biosynthesis of cortical granules in the sea urchin Strongylocentrotus purpuratus
b2686653	304325072	Mantle convection and melt generation: Theoretical studies of flow in the shallow mantle
b2687352	304325052	Idol of the moderns: Renoir's critical reception in America, 1904-1940
b2688735	304325022	Thule subsistence
b2690220	304324975	Contested landscape and common ground: American audiences and the movie Western
b2689879	304324943	La mere de son pere: George Sand entre l'autobiographie et l'autofiction
b2690027	304324902	Immunological characterization of a 47-amino acid segment of a candidate vaccine schistosome antigen
b2689663	304324872	Differential gene expression of the HIV-1 LTR by Tat in human and rodent cells
b2687219	304316586	Dynamic and I/O-efficient algorithms for computational geometry and graph problems: Theoretical and experimental results
b2690006	304316532	Nuclear factor of activated T cells (NFAT): Molecular basis of cyclosporin A-sensitive regulation of NFAT, and isolation and characterization of a new NFAT protein from human B lymphocytes
b2690033	304316493	State-society relations and industrial policy: A comparative historical analysis of the steel, automobile and computer sectors in India
b2687359	304316455	Marriage, kinship, and power: Family structure in the Principality of Salerno under Norman rule, 1077-1154
b2690354	304316420	The Karhunen-Loeve decomposition of minimal channel flow
b2690284	304316380	Essays on currency and banking
b2687355	304316339	Branch banking, holding companies and universal banking in the United States
b2690360	304316303	A stochastic hierarchical model and nonparametric statistics approach to object recognition
b2686649	304316263	Viscosity induced transport in barotropic jets
b2688189	304316236	Indian language in Anglo-American thought, 1550-1820
b2689831	304316206	Culture by design: Native identity, historiography, and the reclamation of tradition in twentieth-century southeastern New England
b2688165	304316177	Politicizing pleasure: Discourses on womanhood, female sexuality, and feminism in modern America, 1920-1982
b2687340	304316143	Love and anger: Literature, activism, and the AIDS epidemic
b2688191	304316106	Scientific engineering and useful improvements: The manufacturing career of Zachariah Allen, 1822-1872
b2690234	304316070	Neural mechanisms of brightness perception
b2690280	304316040	Ideologies of postcolonialism: How postmodernism mystifies the history and persistence of imperialism
b2687185	304316009	Confessions of a lapsed neo-Davidsonian
b2686629	304311339	Noun-phrase anaphora and focus
b2690275	304311304	Prediction, orthogonalization, and random fields: Fast algorithms for image processing
b2690344	304311267	A reconfigurable architecture superscalar coprocessor
b2689848	304311223	Polynomial based design techniques for LTI systems with uncertainties
b2686639	304311174	Essays on redistribution, risksharing and growth
b2687220	304311110	Scaling of skeletal adaptation, locomotor performance and muscular morphology in sciurids (Mammalia: Rodentia)
b2690020	304311041	Writing the Indian story: Press, politics and symbolic power in India
b2689837	304310968	Disowning slavery: Gradual emancipation and the cultural construction of "race" in New England, 1780-1860
b2689811	304310903	Consuming jazz: Black music and whiteness
b2687216	304310866	Tramps like us: Music and meaning among Springsteen fans
b2689806	304310811	Shaping a new role for the rural woman: Home demonstration work in Augusta County, Virginia, 1917-1940
b2688690	304310752	The effect of age upon non-indefinite -to use: A study of the spoken Russian of Moscow women
b2690274	304310705	Representing the Virgin of Guadalupe in Francisco de Florencia's "La estrella del norte de Mexico": Dynamics of seventeenth-century creole historiography
b2687364	304310664	The relics of Brazil: Modernity and nationality in the Tropicalista movement
b2690240	304310605	An analysis of a large computerized corpus of spoken Czech
b2688183	304307374	Incremental algorithms and MAP estimation: Efficient HMM learning of speech signals
b2688160	304307324	Where to draw the line
b2689878	304307277	Democratization in small states: An analysis of The Gambia and Trinidad and Tobago
b2689661	304307241	Towards equality in Norway: The politics of ethnic minority empowerment in a Social Democratic state
b2690288	304307181	The structure of cosmic string wakes
b2690222	304307130	Steinbeck's thirties: "The Grapes of Wrath" as revolutionary fiction
b2689867	304307096	Failure mechanisms in coated solids under contact loading
b2689803	304307040	Computations and evaluations of an optimal feature-set for an HMM-based recognizer
b2689807	304306981	Essays on micro-credit programs: The Grameen Bank experience
b2687212	304306934	Manganese mediated functionalization of indoles and A-ring aromatic steroids
b2690302	304306878	Approaches to the synthesis of the C-aryl glycoside antitumor antibiotics
b2688169	304306850	Markov transition models: Applications to health care research
b2689666	304306805	Z(p)-extensions of function fields over finite fields
b2686633	304306765	Approximation problems for singularity sets
b2688193	304306722	The emplacement of giant radiating dike swarms on Venus: Implications for magma stalling and reservoir formation, the origin of shallow stress fields, and the recent geologic history of the planet
b2687370	304306689	Making "moms" and "matriarchs": Dangerous women, race, and American liberalism, 1930-1965
b2687356	304306661	A new world order: The Labour Party, internationalism and postwar political organisation, 1939-1951
